Time.point.number	p_1	p_2	p_2	p_1	p_2	p_1	p_2	p_1	p_1	p_2	p_1	p_2	p_1	p_2	p_1	p_1	p_2	p_1	p_2	p_1	p_2	p_2	p_1	p_1	p_2	p_1	p_2	p_1	p_2	p_2	p_1	p_1	p_2	p_1	p_2	p_1	p_2	p_1	p_2	p_1	p_2	p_2	p_1	p_2	p_1	p_2	p_1	p_2	p_1	p_1	p_2	p_1	p_2	p_1	p_2	p_1	p_2	p_1	p_2	p_2	p_1	p_2	p_1	p_2	p_1	p_2	p_1	p_2	p_1	p_2	p_1	p_2	p_1	p_1	p_2	p_1	p_2	p_1	p_2	p_2
PWY0.42..2.methylcitrate.cycle.I	1.85782	0.53308	0	0	0.386352	0	0	0	0	0	0	0	0	0.149813	0	0	7.80104	0	0	0	0	0	0	0.133833	0.708553	0	1.62091	0	0	0	0	0	0	0.535546	0	0	0.227533	8.22654	0	0	0.20896	0	0	0	0	0	0	30.3715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337221	0	1.19843	0	0	0	0	0	0	0	0	0.142311	0	0	0	0	0
PWY0.781..aspartate.superpathway	22.2193	14.8969	12.9606	8.04	12.1411	15.0375	29.1465	8.15229	6.74314	0	16.0828	15.5655	2.37876	14.2417	12.5197	24.4357	14.5794	32.7931	22.5277	17.2239	10.5144	6.59742	7.07477	5.53785	22.3487	18.1058	13.4292	13.8972	19.4623	3.62826	3.06524	7.64877	0	23.3066	30.3557	10.3714	4.69255	81.8863	10.1797	9.45377	31.329	8.6243	14.04	1.76933	16.098	25.5085	15.2938	100.584	41.438	20.1149	3.40383	10.8191	14.682	5.63885	7.7798	9.45372	10.4074	19.9264	5.76191	22.0945	8.09396	7.82479	21.5093	18.8847	18.0329	11.8842	6.96417	9.16155	3.10937	11.0217	17.5586	6.29152	6.39504	5.98749	9.83076	24.7767	4.36216	10.2307	28.365	10.5333
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage	20.9986	20.033	177.131	7.94084	0	33.2602	36.5582	112.973	26.5423	139.79	20.3441	31.5983	3.08979	15.0479	15.9255	48.2262	0	13.0903	68.9201	36.5874	41.9536	34.7011	6.58366	9.79708	29.6804	70.8332	150.675	38.2782	94.2954	10.1442	389.77	50.1584	33.9954	79.0433	53.6529	19.0742	11.0678	6.66449	44.5196	19.2171	58.6301	1.11329	16.568	39.0694	45.0885	38.3148	18.1329	28.0642	17.0196	8.97519	28.1426	32.9645	23.7561	3.19449	5.59252	23.1329	51.071	98.1298	156.664	138.562	14.495	2.65063	27.8027	61.6273	10.4737	18.7009	12.3736	72.8797	12.3579	22.6847	7.24291	6.04813	8.48944	17.3276	6.8478	21.6969	125.962	91.1548	84.6487	52.6973
PWY0.862...5Z..dodec.5.enoate.biosynthesis	12.0492	9.16854	13.8826	9.40324	12.2499	4.34022	4.96651	2.36633	3.01791	1.17327	4.81961	0	0	13.4122	7.05887	3.86629	20.4694	17.5319	27.1022	13.3482	1.77207	31.0834	0.672784	6.21584	10.1956	7.13881	16.5437	7.77864	13.2596	1.55728	9.82409	3.38231	0	17.3568	3.93208	3.88353	4.912	47.9403	6.52479	2.13458	1.06704	108.113	2.25715	0.786262	6.81264	5.72024	10.175	151.807	46.0817	7.21898	0	0.601413	6.53067	5.35432	23.4305	4.43008	1.87927	6.22716	53.6481	20.1921	9.99858	6.36312	5.60957	7.20033	2.77336	12.6455	4.07053	2.26275	0	6.16933	6.41042	0.660738	0	1.35462	1.84616	7.47078	0.298051	3.64338	28.8258	2.2689
PWY0.881..superpathway.of.fatty.acid.biosynthesis.I..E..coli.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY1F.823..leucopelargonidin.and.leucocyanidin.biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187525	0	0	0	0	0	0.366952	0.124601	0	0	0	0	0	0	0.178329	0.160967	0	0	0	0.277054	0.0720451	0	0	0	0	0	0	0	0	0	0	0	0	0.179933	0	0.125788	0.368943	0	0	0.265406	0	0	0	0	0	0	0	0	0.133489	0	0	0	0	0	0	0	0	0.0850142	0	0	0	0
PWY1G.0..mycothiol.biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY3O.19..ubiquinol.6.biosynthesis.from.4.hydroxybenzoate..eukaryotic.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411116	0	0	0	0	0	0	0	0	0	0	0.479683	0	0	0	0	0	0	0	0	0	0	1.82251	0.455381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY3O.355..stearate.biosynthesis.III..fungi.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY490.3..nitrate.reduction.VI..assimilatory.	0	0.116705	1.04537	0	0	1.15709	1.23011	0	0	0	1.23211	1.12581	0.843322	0	0	0	0	1.04445	0.938071	0.657846	0.157712	0.336289	0	0	0	0.498068	0	0	0	0.270375	0	0	0	0.890817	3.92989	1.42432	0.601173	0	0	0	0	0	0.575196	0	0.458065	0.582363	0.52776	0	0.876775	0.780771	0	0	0	0.225823	0	0	0.648164	1.86152	0	0	0	0	0	0.963461	0.570756	0.613778	0.52056	0.650154	0	0	0.153984	0	0	0	0.211141	3.31703	0	0.248262	0	0
PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.	37.1426	17.8275	41.7055	0	11.0035	21.268	18.4179	24.0071	16.6814	18.1488	15.1885	22.9343	14.2254	37.4194	16.0099	5.18567	24.7993	55.1153	73.8239	17.2003	0.368009	36.3529	24.7483	25	21.1112	12.9654	53.9965	10.3181	27.9653	143.977	4.8947	158.241	163.372	11.3714	64.728	21.3442	12.7082	149.162	78.9131	5.20293	14.7908	114.956	5.22594	1.61253	38.6607	15.9968	19.2459	89.8978	133.6	8.89805	13.0572	9.39489	38.3013	2.96808	7.76038	46.2807	224.149	29.294	92.4862	78.1709	152.907	129.852	9.53977	20.6651	8.82904	14.0119	51.9746	123.641	3.09665	6.17205	27.9941	3.82861	2.16648	96.0294	5.42184	36.4616	131.88	14.5833	58.499	111.063
PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.	37.1426	17.8275	41.7055	0	11.0035	21.268	18.4179	24.0071	16.6811	18.1488	15.1885	22.9343	14.2254	37.4194	16.0099	5.18567	24.7993	55.1153	73.8239	17.2003	0.368009	36.3529	24.7483	25	21.1109	12.9653	53.9965	10.3181	27.9653	143.943	4.8947	158.241	163.372	11.3711	64.728	21.3442	12.7082	149.162	78.9131	5.20293	14.7908	114.956	5.22594	1.61253	38.6607	15.9968	19.2459	89.8978	133.6	8.89805	13.0572	9.39489	38.3013	2.96807	7.76038	46.2807	224.149	29.294	92.4862	78.1709	152.907	129.852	9.53969	20.6651	8.82904	14.0119	51.9746	123.641	3.09665	6.17205	27.9941	3.82861	2.16648	96.0294	5.42184	36.4606	131.88	14.5833	58.499	111.063
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.	11.1435	4.30743	7.5721	0	3.64995	2.47087	3.79099	0	0.741258	1.37328	6.0724	0	0.552102	7.27111	3.15103	3.75653	0.948715	16.8079	12.7707	4.49853	2.64534	0.424017	0.525269	2.28895	0	4.97058	0	4.05441	7.89887	0.335973	4.91318	3.12526	0	1.80827	1.30967	2.00804	2.1251	0	0	0	2.09276	3.00166	1.92411	0	1.75298	5.29118	0.827154	0	19.4541	5.14699	0	0	0	0.231679	0	2.50565	3.18424	4.68356	1.8907	6.4561	0	2.43733	2.48039	2.2778	2.51953	2.40244	0.60823	2.30785	0	0.460017	1.22415	4.41936	0	0.861496	2.23358	6.95691	0.21879	1.24251	0	2.49664
PWY66.367..ketogenesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY66.375..leukotriene.biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158561	0	0	0	0	0	0	0	0	0	0	0	0.206166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY66.388..fatty.acid..alpha..oxidation.III	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308425	0	0	0	0	0	0	0	0	0	0	0.196104	0	0	0	0	0	0	0	0	0	0	0	0.337037	0	0	0	0	0	0.134009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY66.389..phytol.degradation	0	0	0.240852	0	0	0	0	0	0	0	0	0	0	0.644839	0	0	0.287921	1.12906	10.7436	0	0	0	0.473547	0.152941	0	0.90775	0	0	0	1.18953	0	0	0	0	0	0	0	0	0.1998	0	0	68.0992	0.892359	0	0.326397	0	0	0.652984	0	0	0	0	0.336986	0	0	0	0	0	41.2913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.587353	0	0	1.13589	0
PWY66.391..fatty.acid..beta..oxidation.VI..peroxisome.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27913	0	0	0	0	0	0	0	0	0	0	0.344677	0	0	0	0	0	0	0	0	0	0	0	0.604944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY66.398..TCA.cycle.III..animals.	0	0	0	0	0	0	0	0	0	0	1.00675	0	0	1.7946	0	2.52455	0	1.04511	0.461871	0	0	0	0	0	0	0	0	0	0	0.293055	1.39823	5.32144	0	1.67773	0	0	0	0	0	0.421411	0	1.076	0	0	0.922062	0	0	0.218328	0	0	0	0	0	0	0	0	0	0	0	0	1.61026	0	0	0	1.08686	6.492	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24763
PWY66.399..gluconeogenesis.III	10.495	15.1015	11.6866	5.25167	0	9.23472	18.1363	3.99596	1.66726	5.43041	10.838	13.8054	1.36027	13.2937	9.49246	8.58565	0	17.5601	0	8.89938	3.60628	11.8476	7.54768	9.91405	5.52119	1.09906	0	11.8996	0.80661	3.05926	18.3034	7.86796	2.25581	31.2307	13.0008	15.0444	8.45036	9.21427	17.1255	5.08908	5.94739	2.33636	9.37952	2.21287	17.4981	4.04665	5.2985	0	9.60524	7.84021	8.78445	4.94007	3.9418	4.99528	5.05701	6.79269	8.02608	11.465	6.52115	10.7533	6.32996	6.44883	13.3485	20.8954	9.71848	5.41781	3.57871	7.10617	6.93696	0.569249	15.6674	6.27356	3.86204	11.2038	6.56874	22.7428	9.81214	16.4686	9.40293	33.7417
PWY66.400..glycolysis.VI..metazoan.	52.6242	30.4663	33.6626	15.5855	27.2124	13.5919	27.6442	16.3403	26.0849	30.7903	21.4112	19.2501	9.69821	27.3558	13.0552	7.00744	26.5194	44.811	61.3767	134.713	171.6	12.8314	36.1086	24.7752	42.2255	39.0366	113.829	15.4886	0.524728	8.13437	65.4641	126.327	76.4481	40.495	68.4316	25.6696	19.6957	115.546	30.317	11.4352	43.0993	132.763	15.7003	1.60812	30.3126	2.71385	24.4351	142.801	104.496	25.3554	10.0423	9.92497	28.7372	19.8006	12.6997	15.1798	24.1893	26.5148	133.205	87.4395	12.6056	17.3334	12.619	28.215	36.7231	87.7923	10.144	40.5146	11.1618	9.76547	34.7248	10.912	4.71424	13.5368	10.8138	43.1619	93.9086	16.1698	74.0974	38.1298
PWY66.409..superpathway.of.purine.nucleotide.salvage	40.0477	26.1773	59.7049	9.04165	18.3615	17.938	45.8099	35.0627	26.276	3.21649	26.9066	31.7179	10.727	33.6503	28.3997	29.9712	22.6179	37.7732	72.2524	10.4594	8.61446	2.35484	38.2189	32.1017	55.4325	37.3158	53.8646	13.0297	0.939562	51.2045	25.5303	11.3157	6.65635	31.6886	23.1414	25.3337	23.1706	68.1547	36.6056	8.80459	6.83801	162.414	39.3895	42.8987	33.2311	30.3069	16.367	101.862	95.5733	30.1921	12.9006	33.1974	41.2843	42.9866	11.7502	19.1184	39.4234	33.5183	146.536	105.882	17.7687	12.1207	58.7455	32.2396	13.2984	16.3848	17.6573	21.9076	19.3411	20.4643	46.4186	27.8195	18.3378	20.9231	8.41437	39.8516	7.43192	2.27485	87.2944	26.2373
PWY66.422..D.galactose.degradation.V..Leloir.pathway.	112.228	65.5644	58.4367	34.0348	102.025	98.7293	85.7631	195.188	82.2156	56.7674	58.2776	66.8754	41.2009	33.7639	77.1312	134.726	15.9585	76.5465	43.7922	117.024	249.394	59.6379	125.406	110.513	115.67	72.8988	48.5207	141.298	92.0417	153.036	59.3409	98.1553	107.032	209.428	251.922	58.0379	123.223	244.55	95.1134	73.5186	92.0105	98.1696	215.584	69.8048	89.856	80.0241	56.3557	71.6556	88.1313	77.7704	49.0671	134.544	127.661	67.6592	28.0493	70.1939	102.928	87.1018	125.98	76.1084	37.7886	19.8409	128.736	58.3957	91.9305	132.722	163.88	97.8487	57.8141	121.929	118.553	183.285	80.3633	76.1735	79.1101	85.0447	90.8038	75.745	39.1577	40.4573
PWYG.321..mycolate.biosynthesis	14.2	10.7891	16.2156	10.4467	14.0466	5.2064	5.94579	0.794273	3.62472	1.4197	5.77372	0	0	15.4018	8.3862	4.65362	20.8957	20.2861	23.2588	15.7534	2.14336	34.1065	0.813989	7.39293	12.0872	8.55201	19.3385	9.3051	15.745	1.88265	11.8433	4.06792	0	20.3579	4.72789	4.65221	3.52421	54.182	7.82545	2.57003	1.29103	0	2.71585	0.952168	8.16365	6.85492	11.9048	93.5023	50.4666	8.51502	0	0.727727	7.65579	6.32927	24.9238	5.31335	2.27128	7.48022	6.01249	23.482	11.3466	5.91152	6.73363	8.53486	3.34434	14.9662	0.829168	2.71798	0	7.39907	7.65425	0.799764	0	1.63501	2.2243	8.884	0.360943	4.37268	31.9329	2.7323
PYRIDNUCSAL.PWY..NAD.salvage.pathway.I	22.7035	5.58006	9.84668	0	2.32071	8.22206	27.3503	16.5589	19.0787	1.70939	10.5883	16.2585	2.62826	6.58117	4.42285	16.9486	11.1546	20.0903	17.8583	11.413	3.242	3.57339	26.2617	30.236	20.6393	19.0943	9.45796	6.6546	0	9.0874	2.35345	3.54604	0	7.98429	28.8588	6.46159	6.22878	54.1774	25.8979	0	4.29352	79.024	21.8804	0	10.7301	0	7.53064	40.4897	36.9627	16.9501	12.2169	15.3301	2.51268	14.771	6.82418	5.41838	2.73812	9.4066	10.352	14.7912	7.44196	4.69312	30.1872	13.0866	5.65421	0	10.3331	6.80399	6.6766	15.2504	5.67215	25.0459	0	7.30812	3.68807	14.8079	10.141	1.9803	14.1085	2.45821
PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	69.0343	37.5409	18.3635	13.0294	12.6906	39.0306	31.7498	26.7628	46.8304	29.1244	56.4475	39.1944	25.7345	27.0506	30.2806	85.7217	20.5661	46.2238	60.7958	20.1021	86.2355	18.6622	42.7979	58.6116	37.6227	46.9893	16.4679	87.014	48.1966	34.7146	55.8784	178.397	109.607	28.8562	126.64	39.8512	85.1722	77.755	44.8305	25.2969	57.6553	86.3971	109.209	12.5679	58.6404	36.9749	68.1081	65.6715	67.6276	51.892	26.016	49.0981	7.93981	25.2329	20.7875	32.9046	30.249	30.7304	15.2245	29.9213	25.4765	18.5034	46.9687	16.2789	56.9855	123.386	25.3935	36.5702	32.0008	59.587	24.072	110.514	18.458	30.4118	10.5626	37.5003	36.8074	18.3349	40.523	21.2117
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I	16.2725	15.9514	181.765	3.75694	4.63959	28.9738	28.4864	96.4542	23.4836	147.977	15.3101	27.4583	2.16685	11.6128	12.5469	33.9791	6.73881	15.4101	51.9733	29.513	32.898	24.9761	4.81077	7.54984	23.3048	65.667	194.131	29.2813	77.6406	7.69117	583.333	38.3876	25.889	70.9153	38.2225	14.7604	8.19329	21.6435	33.7465	15.7394	50.1103	35.4597	10.6818	277.19	36.4165	35.5825	12.882	45.3144	52.9386	6.75361	24.7607	26.0247	17.7603	2.13373	3.55076	18.4334	39.2255	99.0732	153.429	156.743	8.58245	4.58463	22.0589	62.4677	7.8393	13.9147	9.2947	65.8148	9.91778	17.7558	7.16991	4.60351	5.02376	13.7599	4.97868	17.7891	120.619	90.3692	84.544	44.4427
REDCITCYC..TCA.cycle.VIII..helicobacter.	9.1821	5.31278	5.90143	0	5.2617	1.3499	2.13014	1.32838	0.145824	0	2.11328	1.48608	0.401091	10.6787	2.24402	0.203817	5.99351	14.9711	10.389	4.34209	0.73306	0.271005	0.447999	1.81914	7.28898	3.718	7.05102	0.453501	0	1.22946	0.598954	0	0	5.10092	3.99241	5.00356	2.39879	15.5178	4.90175	1.68697	0.29756	1.70064	4.60511	0	1.55973	0.976324	3.677	29.1447	25.8909	2.31102	0	0	3.83927	3.05134	3.1753	2.5655	1.76852	2.31921	0	14.9194	2.94884	4.81033	4.26106	4.40265	2.10167	4.56006	0.287529	2.33262	0	1.25713	4.21254	0.32908	0	0.333506	1.77117	6.05205	0.830188	1.23916	16.9558	3.15866
RHAMCAT.PWY..L.rhamnose.degradation.I	27.078	21.7174	38.9487	2.57712	14.2899	36.4406	33.1633	51.9981	28.0761	63.551	20.5673	37.3099	7.93927	24.8423	31.7724	20.334	25.4563	31.0298	36.3858	7.24102	11.7168	55.7428	55.5604	26.2817	43.2516	27.7301	78.6622	19.1492	55.955	70.2868	16.4454	70.7176	57.9602	19.0182	25.3277	24.1177	21.4983	110.922	62.7731	92.4946	50.339	145.546	17.4624	4.69282	14.3834	14.1647	15.6679	105.714	54.558	14.8331	20.1696	13.6065	26.691	11.8024	6.04493	13.296	48.5891	42.393	155.749	74.2397	9.85984	8.77851	77.264	55.1551	27.3943	27.8618	47.8962	83.9419	49.1808	26.5353	53.2721	42.4038	40.653	17.3975	26.2104	36.6694	133.861	22.2214	49.4733	14.0866
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	34.9296	24.9851	21.8024	2.93455	9.76141	13.2328	5.79566	12.1851	53.126	3.35536	27.7083	7.70887	4.03056	22.5993	33.8886	8.99359	15.9944	33.8814	42.8291	27.2751	4.44566	3.56152	14.2072	3.10124	6.7675	40.9189	52.2461	42.1603	0	11.1789	67.7814	1.83593	0	19.3741	41.6999	18.259	17.5994	61.8857	44.5771	0	6.52838	85.3235	14.6605	11.8308	70.8521	46.1277	45.5984	79.7497	62.0439	50.4587	10.4312	50.2173	0	7.51972	13.8724	9.42664	10.9786	23.0206	2.3347	58.6847	0	11.6027	7.65295	24.5864	32.4562	8.15898	3.64116	17.0334	0	5.46808	27.1776	68.2805	0	5.96066	2.68046	82.3992	1.43083	8.1808	56.0758	17.6533
RUMP.PWY..formaldehyde.oxidation.I	0	0	0	0	0	0	1.43194	0	0	0	1.5752	0	1.09367	0	0	0	0	0.31633	0	0	0	0	2.28508	0	0	0	0	0	0	0	0	0	0	0.373083	0	0	0	0.294141	0	1.65815	1.13546	0	0.603118	0	0	0	0	0	0	0.422118	0	0	0	0	0	0	0	0	0.396385	0	0	0	0.785459	0	0	0	0.523117	0	0	0	0.340093	0	0	0	0	0	0.363635	0	0	0
SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II	14.0568	10.6566	14.3771	1.36748	3.45876	10.082	20.8647	3.01024	5.43839	2.04768	9.84188	4.16806	2.91475	13.8047	8.91986	16.1155	21.7264	28.9666	37.4046	4.81719	41.5757	3.8349	22.5677	20.6675	34.3118	7.47367	19.6825	10.1456	7.08387	22.0008	10.7185	7.76309	5.58397	10.574	4.20328	15.0884	11.3701	44.1847	6.21729	1.03952	0.423731	144.449	16.9861	0	10.6972	7.45876	10.8728	74.9892	65.4298	21.5207	8.38414	24.3542	8.29184	14.2518	4.079	10.8435	15.7005	7.84958	9.18757	35.1763	8.35188	10.2856	8.65031	6.28931	4.43668	5.23765	19.1101	3.35199	7.33919	4.67916	15.1345	5.65849	9.42563	6.84906	0.476781	11.7912	19.1336	8.67455	35.3011	6.48146
SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I	55.7923	38.7869	23.8403	33.7298	108.38	49.7244	57.512	68.8623	35.9873	90.398	41.6209	68.3797	17.3379	36.5694	41.604	22.9675	21.4255	68.5066	47.8546	103.615	193.655	32.3765	77.3002	66.6378	56.3798	33.8667	7.21148	52.1925	84.4433	58.3506	42.4738	19.6552	36.142	71.7697	152.74	50.1535	92.0886	124.282	76.071	71.3489	104.628	98.9836	140.963	52.9008	47.9488	51.2941	38.6613	52.4642	54.4511	62.2947	38.8555	88.8819	64.7783	34.387	25.6026	42.3584	75.2027	39.1816	18.8283	32.7103	27.2435	30.829	100.615	62.1758	96.5963	60.3284	146.048	65.9482	37.3047	135.211	118.402	159.851	67.6245	28.8563	70.3536	71.4485	45.3085	34.0552	34.071	46.0934
SO4ASSIM.PWY..sulfate.reduction.I..assimilatory.	13.193	7.24262	9.27101	4.20061	7.46804	5.61324	2.04379	2.08688	1.07863	3.94464	24.8887	2.31156	1.86648	10.537	3.27671	4.49615	22.6552	11.9933	36.1152	4.75661	60.1498	32.7285	1.10229	22.2702	7.23041	4.05142	18.2516	6.66206	8.32058	4.68671	49.7274	5.7684	0	19.156	4.49997	12.9909	4.04072	37.6484	5.77304	5.64414	1.89191	86.9201	7.51005	0	3.45515	4.62003	5.52158	125.782	51.6915	13.3453	0	0	15.9496	1.41051	1.5416	1.65809	8.66606	5.28297	1.48714	27.9389	3.21037	4.07154	4.3955	4.27722	2.34422	8.36753	1.38278	1.27316	0	1.72987	5.77842	2.99094	0	14.6936	5.82503	6.68287	0.361911	18.6766	30.3936	2.78929
SPHINGOLIPID.SYN.PWY..sphingolipid.biosynthesis..yeast.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis	17.646	11.3865	11.3373	5.09341	11.6045	9.88474	4.24195	3.49267	2.16098	2.4178	19.7388	3.69931	3.53364	16.2747	6.17155	8.25922	18.3838	19.2699	28.6845	8.31111	4.61936	3.90272	2.39036	19.785	13.6407	6.9509	11.2507	8.50905	7.69412	9.21846	6.63034	4.94853	0	22.1268	7.39809	13.8165	7.6352	51.5006	9.52896	5.56624	3.56041	81.4637	14.8547	0	6.27666	7.62936	8.41789	80.9959	44.4268	23.2789	0	0	13.3241	2.76718	2.56527	3.43146	13.167	9.21799	2.74478	28.8231	5.85612	7.43946	8.10728	7.61898	4.50119	7.29351	3.00002	2.47103	0	3.2254	11.0529	5.32864	0	11.6294	4.81601	11.5688	0.708231	3.94516	25.3432	5.38416
TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA	14.2729	8.37441	8.17314	0	10.2996	2.44624	1.41558	0	0.186978	0	2.93213	1.6964	0.547115	15.3779	3.35196	0.343113	25.2551	20.676	19.0394	2.23111	0.329451	0.302723	0.619128	1.68423	5.29199	6.09806	11.7519	0.309904	0	0.824242	1.32993	0	0	5.59926	6.18777	5.61463	3.24223	58.4314	7.90754	0	0.547763	109.476	2.57975	0	1.84906	0.817495	2.09486	109.887	62.2552	2.31889	0	0	0	0.730394	1.35386	1.06019	1.61601	4.55148	0	22.8951	0.672839	6.71474	0	4.57197	2.23304	4.75516	0.30667	1.76692	0	0	6.74587	0.217823	0	0.202798	1.67576	7.2736	0.86328	0.378044	29.1087	3.41741
TCA..TCA.cycle.I..prokaryotic.	33.4457	25.8411	13.7782	32.514	46.2841	15.5405	11.0024	4.14198	1.76388	7.02648	14.3696	6.06081	7.72054	21.4614	14.1252	9.47298	27.7238	34.1139	27.265	16.597	1.2841	6.06973	3.13549	11.5036	25.0169	21.4856	18.4421	40.4463	0	2.92943	12.8108	85.3227	50.8664	33.465	18.3708	16.4082	9.30977	82.7111	21.7697	7.34094	4.48738	106.451	8.30801	0	15.9408	15.7891	22.7612	155.02	82.5354	10.1726	13.4904	0	10.083	7.84558	7.79911	14.6609	14.5951	24.8306	4.7284	34.0669	8.97567	12.0704	15.6498	19.829	32.7714	58.5383	5.61217	9.39927	8.05728	10.8151	20.4012	3.05317	4.41875	0.583026	13.1937	28.0843	61.5579	5.77727	40.7986	11.6341
TEICHOICACID.PWY..teichoic.acid..poly.glycerol..biosynthesis	0	0	0.574586	0	0	0	0.246207	0	0	0	0	0	0	0.480945	0	0.168691	0	0.787815	0	0	0	0	0	0	0	0.212876	0	0	0	0	0	0	0	0.625137	1.92209	0	1.09984	0.980084	0	0	0	0.729501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991009	0	0	0	0	0	0	0	0	0	0	0	0	0	0.646435	0	0	0	0	0	0	0	0
THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	30.4973	24.3672	57.1886	0	11.0212	14.2879	18.727	0	1.39296	0	22.571	0	2.14215	26.2762	7.89149	3.68556	13.5166	34.4279	93.1825	5.28703	1.46144	1.75085	0	1.54497	9.63192	19.9101	47.7287	0	0	0	7.56871	0	0	22.3366	17.0732	16.0671	12.9406	45.3449	30.8671	0	9.22909	56.9876	3.97042	0	4.66373	9.90429	0	92.3001	68.291	11.0926	0	0	23.1644	2.62733	12.8788	2.52297	8.21003	18.2434	0	91.0987	0	24.0054	0	28.0443	5.71931	16.0106	5.249	9.2832	0	0	26.9832	1.18771	0	3.32833	8.38131	33.7348	4.26052	2.55764	93.8565	0
THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes.	46.2728	30.3978	26.4576	7.14155	29.9106	37.9655	37.6623	56.8825	43.2784	103.767	23.5474	69.5473	8.51955	18.3869	22.0266	63.034	11.6019	37.6863	25.0449	59.1144	159.86	30.8082	45.9156	49.5096	43.8928	86.2458	32.7312	28.3924	66.8214	40.6739	24.5595	101.742	71.8794	27.2004	86.953	41.2464	80.6253	64.6728	77.6178	53.7713	62.2891	11.7482	74.5248	79.8429	26.3319	37.336	34.9328	89.3566	42.5284	23.0171	35.9903	60.2064	43.4786	21.8645	15.1116	20.536	58.4105	33.9747	106.357	51.3878	22.2792	9.85138	66.2601	66.1847	43.7343	39.6736	77.8784	108.841	36.1173	76.1031	67.3748	141.47	35.4888	34.7373	46.307	54.7446	100.731	45.3672	44.8755	15.8546
